label,label_num,clean_message
ham,0,oooh got plenty
ham,0,hui xin da lib
ham,0,big difference lt gt versus lt gt every lt gt hrs
ham,0,make cry stuff happens top everything else pushes over edge don underdtand often cry over sorry sorry life
ham,0,babe feel same lets get try cheer fit soo muchxxlove locaxx
ham,0,know hook means right
spam,1,customer service announcement recently tried make delivery unable please call schedule ref
ham,0,wat da model num ur phone
ham,0,really skateboarding now despite fact gets thrown winds bandages shit over his arms every five minutes
spam,1,stop further club tones replying stop mix see tone com enjoy html terms club tones cost gbp week mfl po box mk wt
ham,0,house sky quite dark liao if raining got excuse run already rite hee
ham,0,sorry left phone upstairs ok hectic birds one fell swoop date
ham,0,thought didn see
spam,1,wamma get laid want real doggin locations sent direct mobile join uks largest dogging network txt dogs now nyt ec lp msg
ham,0,carlos says pick him later yeah set
ham,0,hey babe friend cancel still visit
ham,0,per request maangalyam alaipayuthe set callertune callers press copy friends callertune
ham,0,hmm ill think ok forgiven
ham,0,hoping get away langport still town tonight
ham,0,want send virtual hug need one
ham,0,probably still going over stuff
ham,0,issues right now ill fix her tomorrow
ham,0,come people
ham,0,senthil group company apnt pm
ham,0,oh really make air talent
ham,0,studying free next weekend
ham,0,wearing blue shirt black pants
ham,0,wait come lt gt min
ham,0,reach ur home lt gt minutes
ham,0,well great weekend
ham,0,doing langport sorry probably bed pm sucks ill xmas go sri lanka
ham,0,frnd juz word merely relationship silent promise says wherevr whenevr forevr gudnyt dear
ham,0,huh also cannot only many mistakes
ham,0,ha jus ate honey ar sweet
ham,0,turning phone moms telling everyone cancer sister won stop calling hurts talk put see get home love
ham,0,honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass go gym
ham,0,thanks loving rock
ham,0,yeah imma come over cause jay wants drugs
ham,0,ok thanx take care
ham,0,yup thk oso boring wat
ham,0,came look flat seems ok his away alot wiv work got woman coming
ham,0,moji informed saved lives thanks
spam,1,won nokia get win free auction take part send nokia now hg suite lands row jhl
ham,0,whos am class
ham,0,hey still online finished formatting
ham,0,great attracts brothas
spam,1,promotion number ur awarded city break win summer shopping spree every wk txt store skilgme tscs winawk age perwksub
ham,0,stupid possible
ham,0,cant pick phone right now pls send message
ham,0,lol happens vegas stays vegas
ham,0,hello hello hi lou sorry took long reply left mobile friends lancaster got bak neway im sorry couldn make ur day hun
ham,0,use soc use only home dunno type word ar
ham,0,dad says hurry hell
ham,0,wake lt gt am morning
ham,0,get class bsn like lt gt minutes know advising
ham,0,great shoot big loads get ready
ham,0,meet lobby
ham,0,still coming tonight
ham,0,happen dear tell
ham,0,sir am waiting call free please call
ham,0,am having movies laptop
ham,0,texted finished long time ago showered er ything
ham,0,ok im sure time finish tomorrow wanna spend evening cos vewy vewy lubly love xxx
ham,0,hello per request lt gt rs transfered
ham,0,am tirupur call da
spam,1,winner specially selected receive cash award speak live operator claim call am pm cost
ham,0,luck catches put
ham,0,noe specify da domain nusstu still sch
ham,0,oh asked fun haha take care
ham,0,get pouch
ham,0,hey loverboy love tell look picture ache feel legs fuck want need crave
ham,0,boy sweet words left morning sighs goes day love start studying
ham,0,kent vale lor wait ar
ham,0,ok good making money
ham,0,reading gud habit nan bari hudgi yorge pataistha ertini kano
ham,0,aight still want get money
spam,1,free top ringtone sub weekly ringtone get st week free send subpoly per week stop sms
ham,0,ok ok ok whats ur todays plan
ham,0,town important
ham,0,sorry pa dont knw ru pa
ham,0,wat doing
ham,0,if meeting rite go home lor if dun feel like comin ok
ham,0,oh get paid outstanding one commercial hasbro august made us jump many hoops get paid still
ham,0,am late call tomorrow morning take care sweet dreams ummifying bye
ham,0,networking technical support associate
ham,0,gonna rip uterus
ham,0,cool like swimming pool jacuzzi house
spam,1,thanks ringtone order reference number mobile charged tone arrive please call customer services colour red text colour txtstar
ham,0,yeah gang ready
ham,0,blank blank wat blank lol
ham,0,movie collect car oredi
ham,0,left already orchard now
spam,1,hi nights ur lucky night uve invited xchat uks wildest chat txt chat now msgrcvdhg suite lands row hl ldn yrs
ham,0,nothing spl wat abt whr ru
ham,0,chikku nt ya free
ham,0,aldrine rakhesh ex rtm pls call urgent
ham,0,search happiness main sources unhappiness accept life way comes find happiness every moment live
ham,0,home please call
ham,0,guess good excuse lol
ham,0,isn frnd necesity life imagine urself witout frnd hw feel ur colleg wat wth ur cell wat abt functions thnk abt events espe cared missed amp irritated wrd dear loving frnds wthout cant live jst takecare goodmorning
ham,0,gud mrng dear hav nice day
ham,0,old orchard near univ
ham,0,tacos rajas burrito right
ham,0,get ok
ham,0,hows street end library walk
ham,0,plz note if anyone calling mobile co amp asks type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia motorola verified cnn ibn
ham,0,stopped get ice cream go back
ham,0,stitch his trouser
ham,0,da vijay going talk jaya tv
spam,1,tf
ham,0,hey bored thinking wat doing
ham,0,nah wednesday bring mini cheetos bag over
ham,0,nobody names penis girls name story doesn add
ham,0,aight let know gonna around usf
ham,0,lip synced shangela
ham,0,neva tell noe home da aft wat
ham,0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care forevr goodfriend
spam,1,dear voucher holder claim st class airport lounge passes using holiday voucher call booking quote st class
ham,0,buzz hey love think hope day goes well sleep miss babe long moment together again loving smile
ham,0,haha sounds crazy dunno tahan anot
ham,0,early
ham,0,ya one slow poo
spam,1,bloomberg message center wait apply future http careers bloomberg com
ham,0,im gloucesterroad uup later
ham,0,yes tv always available work place
spam,1,yes only place town meet exciting adult singles now uk txt chat now msg
ham,0,lol ouch wish stayed bit longer
ham,0,god asked forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone good night
ham,0,join lt gt bus
ham,0,ask keep one maybe didn get messages sent glo
spam,1,free st week nokia tone ur mob every week txt nokia get txting tell ur mates www getzed co uk pobox wq norm tone
ham,0,send lt gt min
ham,0,smoking help us work difficult time
spam,1,someone know asked dating service contact cant guess call now revealed pobox xy
ham,0,yes mum lookin strong
ham,0,sir goodmorning free call
ham,0,call
ham,0,gr see message leaving congrats dear school wat ur plans
ham,0,love girls office wonder smiling sore
ham,0,hi wlcome back wonder if got eaten lion something nothing much
ham,0,uncle timi help clearing cars
ham,0,came hostel going sleep plz call class hrishi
ham,0,ok bag again
ham,0,hi spoke maneesha like know if satisfied experience reply toll free yes
ham,0,ok lor msg call
spam,1,mila age blonde new uk look sex uk guys if like fun text mtalk pp txt st free increments help
ham,0,fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm sea pass time atlast jus stone sun rose amp found tht nt stones diamonds moral dont wake early mrng good night
spam,1,claim shopping spree call now won mobstorequiz ppm
ham,0,ur physics get
ham,0,dear friends sorry late information today birthday loving ar praveesh details log face book see his number lt gt dont miss delicious treat
ham,0,going send
ham,0,online transaction
ham,0,dear got train seat mine lower seat
ham,0,let know if need anything else salad desert something many beers get
ham,0,wat doing
ham,0,whore unbelievable
spam,1,want funk ur fone weekly new tone reply tones text www ringtones co uk original best tones gbp network operator rates apply
ham,0,sure don mean get made hold weed
ham,0,love know feel make belly warm wish love meet dreams ahmad adoring kiss
spam,1,twinks bears scallies skins jocks calling now don miss weekend fun call min stop texts call nat rate
ham,0,love want flood pretty pussy cum
ham,0,hey angry reply dr
ham,0,short cute good person dont try prove gud noon
ham,0,also remember beads don come ever
ham,0,thread wishlist section forums ppl post nitro requests start last page collect bottom
ham,0,first time history need comfort luxury sold same price india onion rs lt gt petrol rs lt gt beer rs lt gt shesil lt gt
ham,0,feb lt gt love day send dis ur valued frnds evn if comes back gt married person luv if ignore dis lose ur luv evr
ham,0,actually nvm got hella cash still lt gt ish
spam,1,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call now
ham,0,ok least armand still around
ham,0,da am happy sit together na
ham,0,yup song bro creative neva test quality said check review online
ham,0,dude fake frnds got money thts reffering if member wit mail link vl credited lt gt rs il getiing lt gt rs draw acc wen lt gt rs
ham,0,dude makin weirdy brownies sister made awesome cookies took pics
spam,1,urgent trying contact last weekends draw shows won prize guaranteed call claim code valid hours only
ham,0,pls dont restrict her eating anythin likes next two days
ham,0,mm ask him come enough
ham,0,funeral home audrey dad
ham,0,aight text address
ham,0,excellent wish together right now
ham,0,yep fine ice age
ham,0,pls wont belive god only jesus
ham,0,dunno wat get her
ham,0,chikku wat abt tht guy stopped irritating msging
ham,0,long take get
ham,0,number vivek
spam,1,xmas iscoming ur awarded cd gift vouchers free entry weekly draw txt music tnc
ham,0,sorry brah finished last exams
ham,0,got arrested possession shit lt time gt pm
ham,0,right though give space want need really starting become issue going suggest setting definite move if still greece maybe ready now
ham,0,normal only
ham,0,please protect yourself threats sib never asks sensitive information like passwords atm sms pin thru email never share password anybody
